,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
396,2017-07-24,sz300496,中科创达,26.26,26.26,25.09,25.15,25.78,0.48,1.8619,1.7285,4178691,106753398.81,10565428127.3,6348585589.06
397,2017-07-25,sz300496,中科创达,26.44,26.75,25.8,26.27,26.26,0.18,0.6855,1.869,4518547,119177128.35,10637849188.3,6392102169.64
398,2017-07-26,sz300496,中科创达,26.15,26.44,25.96,26.27,26.44,-0.29,-1.0968,1.1141,2693460,70498365.2,10521170812.2,6321992123.15
399,2017-07-27,sz300496,中科创达,28.12,28.7,26.01,26.15,26.15,1.97,7.5335,4.337,10484974,289416436.33,11313779091.4,6798256921.72
400,2017-07-28,sz300496,中科创达,27.27,28.12,27.27,27.81,28.12,-0.85,-3.0228,2.2834,5520311,152241033.93,10971790747.6,6592761957.87
401,2017-07-31,sz300496,中科创达,27.64,28.49,27.05,27.28,27.27,0.37,1.3568,2.17,5246282,145772493.83,11120656261.9,6682212706.84
402,2017-08-01,sz300496,中科创达,28.77,28.78,27.51,27.66,27.64,1.13,4.0883,2.8525,6896250,194884461.92,11575299589.6,6955400129.37
403,2017-08-02,sz300496,中科创达,27.75,28.62,27.72,28.62,28.77,-1.02,-3.5454,2.4738,5980532,167996137.84,11164913577.0,6708806172.75
404,2017-08-03,sz300496,中科创达,28.1,28.87,27.52,27.68,27.75,0.35,1.2613,2.4737,5980421,169051245.63,11305732306.8,6793421746.1
405,2017-08-04,sz300496,中科创达,27.41,28.25,27.41,28.1,28.1,-0.69,-2.4555,1.7072,4127382,114257492.66,11028118239.5,6626608187.21
406,2017-08-07,sz300496,中科创达,27.26,28.08,27.15,27.65,27.41,-0.15,-0.5472,1.1942,2887059,79519050.58,10967767355.3,6590344370.06
407,2017-08-08,sz300496,中科创达,27.37,27.59,26.29,27.06,27.26,0.11,0.4035,1.8756,4534316,122615792.39,11012024670.4,6616937835.97
408,2017-08-09,sz300496,中科创达,27.03,27.48,26.84,27.27,27.37,-0.34,-1.2422,1.2308,2975572,80697192.95,10875229332.8,6534739850.43
409,2017-08-10,sz300496,中科创达,27.42,27.56,26.66,27.13,27.03,0.39,1.4428,1.7586,4251549,115498818.48,11032141631.8,6629025775.02
410,2017-08-11,sz300496,中科创达,26.81,27.56,26.81,27.05,27.42,-0.61,-2.2247,1.4146,3419874,92650091.52,10786714702.7,6481552918.61
411,2017-08-14,sz300496,中科创达,28.09,28.18,26.82,26.95,26.81,1.28,4.7743,2.7163,6566927,182407293.85,11301708914.5,6791004158.29
412,2017-08-15,sz300496,中科创达,28.35,28.35,27.84,28.01,28.09,0.26,0.9256,2.0369,4924348,138460910.53,11406317113.8,6853861441.35
413,2017-08-16,sz300496,中科创达,30.7,31.19,28.15,28.5,28.35,2.35,8.2892,8.4523,20434135,619132517.56,12351814299.6,7421994576.7
414,2017-08-17,sz300496,中科创达,31.6,33.28,30.1,30.4,30.7,0.9,2.9316,9.1164,22039747,698438130.08,12713919604.8,7639577479.6
415,2017-08-18,sz300496,中科创达,31.27,32.97,31.1,31.6,31.6,-0.33,-1.0443,5.7354,13865775,442715550.19,12581147659.6,7559797081.87
416,2017-08-21,sz300496,中科创达,33.46,33.79,31.31,31.61,31.27,2.19,7.0035,7.0863,17131743,556526187.12,13462270568.9,8089248812.26
417,2017-08-22,sz300496,中科创达,32.76,33.37,31.9,33.05,33.46,-0.7,-2.0921,6.5317,15790948,513945050.58,13180633109.3,7920017665.56
418,2017-08-23,sz300496,中科创达,31.85,32.66,31.35,32.45,32.76,-0.91,-2.7778,4.0996,9911156,317143200.02,12814504411.8,7700017174.85
419,2017-08-24,sz300496,中科创达,31.55,32.66,31.37,31.8,31.85,-0.3,-0.9419,3.0936,7479082,239407739.37,12693802643.4,7627489540.55
420,2017-08-25,sz300496,中科创达,32.99,33.67,31.89,31.89,31.55,1.44,4.5642,4.9679,12010350,394215764.83,13273171131.7,7975622185.19
421,2017-08-28,sz300496,中科创达,34.16,35.73,32.41,32.87,32.99,1.17,3.5465,7.6189,18419413,636449453.32,13743908028.5,8258479958.96
422,2017-08-29,sz300496,中科创达,33.15,35.15,32.81,33.95,34.16,-1.01,-2.9567,6.3502,15352112,519899294.71,13337545408.2,8014303590.15
423,2017-08-30,sz300496,中科创达,32.7,33.9,32.54,33.45,33.15,-0.45,-1.3575,4.6408,11219434,371543133.13,13156492755.6,7905512138.7
424,2017-08-31,sz300496,中科创达,33.01,33.46,32.63,32.63,32.7,0.31,0.948,3.675,8884529,293161084.46,13281217916.3,7980457360.81
425,2017-09-01,sz300496,中科创达,35.0,35.38,32.71,33.05,33.01,1.99,6.0285,6.7594,16341417,557574139.6,14081872980.0,8461557335.0
426,2017-09-04,sz300496,中科创达,37.87,38.5,36.0,36.49,35.0,2.87,8.2,13.764,33275738,1264810627.49,15236586564.4,9155405036.47
427,2017-09-05,sz300496,中科创达,41.66,41.66,36.96,37.1,37.87,3.79,10.0079,16.6636,40285671,1588805819.47,16761452238.5,10071670816.5
428,2017-09-06,sz300496,中科创达,45.83,45.83,41.13,42.08,41.66,4.17,10.0096,15.5051,37484999,1612952031.81,18439206819.2,11079804933.2
429,2017-09-07,sz300496,中科创达,44.71,48.88,43.52,47.86,45.83,-1.12,-2.4438,20.544,49666805,2301083144.31,17988586883.9,10809035098.5
430,2017-09-08,sz300496,中科创达,41.14,43.98,40.3,43.23,44.71,-3.57,-7.9848,16.1872,39133956,1648561455.91,16552235839.9,9945956250.34
431,2017-09-11,sz300496,中科创达,42.06,42.57,40.64,41.32,41.14,0.92,2.2363,11.1738,27013535,1129364157.15,16922387929.7,10168374328.9
432,2017-09-12,sz300496,中科创达,43.95,44.85,41.11,41.57,42.06,1.89,4.4936,13.5673,32800219,1402317347.17,17682809070.6,10625298425.0
433,2017-09-13,sz300496,中科创达,42.36,43.16,41.51,42.4,43.95,-1.59,-3.6177,8.9095,21539421,910185509.6,17043089698.1,10240901963.2
434,2017-09-14,sz300496,中科创达,42.04,44.21,41.76,41.98,42.36,-0.32,-0.7554,8.9786,21706513,934260108.73,16914341145.1,10163539153.2
435,2017-09-15,sz300496,中科创达,39.37,41.18,38.94,41.11,42.04,-2.67,-6.3511,8.7201,21081599,839191918.15,15840095406.4,9518043207.97
436,2017-09-18,sz300496,中科创达,39.74,40.34,39.34,39.43,39.37,0.37,0.9398,5.3625,12964402,516625054.91,15988960920.7,9607493956.94
437,2017-09-19,sz300496,中科创达,40.5,41.59,39.75,40.1,39.74,0.76,1.9124,7.3761,17832401,724810489.67,16294738734.0,9791230630.5
438,2017-09-20,sz300496,中科创达,42.7,43.2,39.69,40.0,40.5,2.2,5.4321,9.8329,23771828,990703761.82,17179885035.6,10323099948.7
439,2017-09-21,sz300496,中科创达,41.1,43.58,41.0,42.7,42.7,-1.6,-3.7471,7.7629,18767543,794052604.98,16536142270.8,9936285899.1
440,2017-09-22,sz300496,中科创达,44.47,45.21,40.0,40.53,41.1,3.37,8.1995,11.9222,28823078,1254675967.15,17892025469.2,10751012991.1
441,2017-09-25,sz300496,中科创达,42.58,43.98,42.27,43.3,44.47,-1.89,-4.2501,7.0362,17010750,730781134.32,17131604328.2,10294088895.0
442,2017-09-26,sz300496,中科创达,39.16,42.55,38.32,42.22,42.58,-3.42,-8.0319,9.4221,22778789,907070526.38,15755604168.5,9467273863.96
443,2017-09-27,sz300496,中科创达,40.09,40.36,38.55,39.21,39.16,0.93,2.3749,5.6876,13750367,543471100.63,16129779650.5,9692109530.29
444,2017-09-28,sz300496,中科创达,39.13,41.34,39.09,39.89,40.09,-0.96,-2.3946,5.883,14222750,572496043.17,15743533991.6,9460021100.53
445,2017-09-29,sz300496,中科创达,39.26,39.87,38.2,39.45,39.13,0.13,0.3322,4.808,11623661,452894191.55,15795838091.3,9491449742.06
446,2017-10-09,sz300496,中科创达,40.76,41.5,39.6,40.0,39.26,1.5,3.8207,5.8113,14049293,569227033.26,16399346933.3,9854087913.56
447,2017-10-10,sz300496,中科创达,41.56,42.5,40.11,41.0,40.76,0.8,1.9627,6.1135,14779901,613364889.1,16721218315.7,10047494938.4
448,2017-10-11,sz300496,中科创达,42.48,43.25,40.96,41.88,41.56,0.92,2.2137,8.2496,19944206,841594633.77,17091370405.4,10269913016.9
449,2017-10-12,sz300496,中科创达,41.35,41.67,40.2,41.67,42.48,-1.13,-2.6601,5.9673,14426582,590049008.39,16636727077.8,9996725594.35
450,2017-10-13,sz300496,中科创达,42.25,43.15,41.47,42.46,41.35,0.9,2.1765,7.5091,18153880,770581254.69,16998832383.0,10214308497.2
451,2017-10-16,sz300496,中科创达,39.43,41.55,39.29,41.15,42.25,-2.82,-6.6746,6.7714,16370482,660019359.68,15864235760.0,9532548734.83
452,2017-10-17,sz300496,中科创达,37.95,39.48,37.9,38.98,39.43,-1.48,-3.7535,4.1603,10057989,388875929.88,15268773702.6,9174745738.95
453,2017-10-18,sz300496,中科创达,36.84,38.96,36.61,38.35,37.95,-1.11,-2.9249,4.0897,9887161,374858139.33,14822177159.5,8906393492.04
454,2017-10-19,sz300496,中科创达,36.9,37.4,35.6,36.96,36.84,0.06,0.1629,3.7112,8972190,328122868.23,14846317513.2,8920899018.9
455,2017-10-20,sz300496,中科创达,37.39,37.39,36.28,36.88,36.9,0.49,1.3279,2.8282,6837492,252575983.35,15043463734.9,9039360821.59
456,2017-10-23,sz300496,中科创达,36.74,37.82,36.61,37.55,37.39,-0.65,-1.7384,2.625,6346131,234888727.4,14781943236.7,8882217613.94
457,2017-10-24,sz300496,中科创达,37.15,37.15,35.38,36.8,36.74,0.41,1.1159,4.0782,9859338,357065472.22,14946902320.2,8981338714.15
458,2017-10-25,sz300496,中科创达,37.44,37.66,36.68,37.0,37.15,0.29,0.7806,3.5284,8530162,318053015.94,15063580696.3,9051448760.64
459,2017-10-26,sz300496,中科创达,37.1,37.65,36.66,37.14,37.44,-0.34,-0.9081,3.5871,8672102,321865153.26,14926785358.8,8969250775.1
460,2017-10-27,sz300496,中科创达,35.71,37.28,35.69,37.02,37.1,-1.39,-3.7466,3.4518,8344922,304296489.55,14367533831.9,8633206069.51
461,2017-10-30,sz300496,中科创达,34.0,36.16,33.64,35.71,35.71,-1.71,-4.7886,3.8872,9397600,323849294.03,13679533752.0,8219798554.0
462,2017-10-31,sz300496,中科创达,34.06,34.56,33.71,33.88,34.0,0.06,0.1765,2.7778,6715555,228809234.02,13703674105.7,8234304080.86
463,2017-11-01,sz300496,中科创达,35.06,35.88,34.22,34.4,34.06,1.0,2.936,5.2563,12707575,445820925.94,14106013333.7,8476062861.86
464,2017-11-02,sz300496,中科创达,35.65,36.3,34.45,35.0,35.06,0.59,1.6828,5.2511,12694980,450974459.26,14343393478.2,8618700542.65
465,2017-11-03,sz300496,中科创达,35.73,36.67,35.21,35.25,35.65,0.08,0.2244,5.1171,12370940,445802610.93,14471515666.4,8638041245.13
466,2017-11-06,sz300496,中科创达,37.06,37.28,35.7,35.7,35.73,1.33,3.7224,4.7152,11399365,419053311.06,15010197889.7,8959580423.86
467,2017-11-07,sz300496,中科创达,40.03,40.4,37.4,37.4,37.06,2.97,8.014,9.4494,22844815,891396445.18,16213119846.8,9677604003.43
468,2017-11-08,sz300496,中科创达,39.16,40.06,38.92,39.6,40.03,-0.87,-2.1734,7.0677,17086736,673880898.14,15860748768.5,9467273863.96
469,2017-11-09,sz300496,中科创达,40.3,40.37,38.5,38.87,39.16,1.14,2.9111,6.3973,15466000,612757628.23,16322476388.4,9742878874.3
470,2017-11-10,sz300496,中科创达,39.7,40.7,39.4,40.31,40.3,-0.6,-1.4888,5.1566,12466432,498474505.13,16079461851.6,9597823605.7
471,2017-11-13,sz300496,中科创达,41.0,41.48,38.55,39.88,39.7,1.3,3.2746,7.0942,17150948,695018996.36,16605993348.0,9912110021.0
472,2017-11-14,sz300496,中科创达,39.12,40.8,39.08,40.8,41.0,-1.88,-4.5854,5.6082,13558212,541796703.81,15844547799.4,9457603512.72
473,2017-11-15,sz300496,中科创达,38.0,39.97,37.99,38.71,39.12,-1.12,-2.863,4.5582,11019967,429577116.11,15390920664.0,9186833678.0
474,2017-11-16,sz300496,中科创达,40.75,41.58,38.2,38.95,38.0,2.75,7.2368,7.6856,18580506,742315903.48,16504737291.0,9851670325.75
475,2017-11-17,sz300496,中科创达,41.28,44.06,40.11,40.11,40.75,0.53,1.3006,11.8533,28656380,1212197626.35,16719400131.8,9979802479.68
476,2017-11-20,sz300496,中科创达,43.47,43.56,40.5,41.66,41.28,2.19,5.3052,10.6795,25818610,1092395472.13,17606403191.2,10509254210.1
477,2017-11-21,sz300496,中科创达,43.28,43.69,41.99,42.77,43.47,-0.19,-0.4371,8.5112,20576551,884150343.59,17529448587.8,10463320041.7
478,2017-11-22,sz300496,中科创达,41.4,44.98,40.71,43.1,43.28,-1.88,-4.3438,10.8186,26155027,1123334472.41,16768003039.2,10008813533.4
479,2017-11-23,sz300496,中科创达,37.26,39.9,37.26,39.9,41.4,-4.14,-10.0,9.0477,21873625,838188441.0,15091202735.3,9007932180.06
480,2017-11-24,sz300496,中科创达,34.3,36.49,34.28,36.36,37.26,-2.96,-7.9442,6.2294,15060194,536436767.0,13892331020.4,8292326188.3
481,2017-11-27,sz300496,中科创达,33.45,35.18,33.39,34.0,34.3,-0.85,-2.4781,3.5775,8648928,297653620.37,13548060426.6,8086831224.45
482,2017-11-28,sz300496,中科创达,35.11,35.69,33.66,33.66,33.45,1.66,4.9626,4.2643,10309261,358706933.5,14220400645.1,8488150800.91
483,2017-11-29,sz300496,中科创达,34.56,35.2,33.88,35.08,35.11,-0.55,-1.5665,3.3453,8087456,279747887.76,13997637319.7,8355183471.36
484,2017-11-30,sz300496,中科创达,33.91,34.96,33.82,34.05,34.56,-0.65,-1.8808,3.0376,7343647,251771309.03,13734371571.5,8198040263.71
485,2017-12-01,sz300496,中科创达,34.51,34.98,33.86,33.9,33.91,0.6,1.7694,3.4639,8374313,289555997.59,13977386108.3,8343095532.31
486,2017-12-04,sz300496,中科创达,35.2,36.37,35.01,35.8,34.51,0.69,1.9994,4.3457,10506216,374678265.29,14256852825.6,8509909091.2
487,2017-12-05,sz300496,中科创达,31.68,34.34,31.68,34.0,35.2,-3.52,-10.0,6.4084,15492826,505415171.36,12831167543.0,7658918182.08
488,2017-12-06,sz300496,中科创达,32.3,32.36,29.51,31.35,31.68,0.62,1.9571,5.6177,13581375,422829388.01,13082282564.4,7808808626.3
489,2017-12-07,sz300496,中科创达,31.9,32.79,31.56,31.72,32.3,-0.4,-1.2384,3.0277,7319623,235519013.88,12920272873.2,7712105113.9
490,2017-12-08,sz300496,中科创达,32.2,32.91,32.0,32.28,31.9,0.3,0.9404,3.5959,8693345,283039582.63,13041780141.6,7784632748.2
491,2017-12-11,sz300496,中科创达,32.73,33.18,32.31,32.5,32.2,0.53,1.646,2.6747,6607471,216335617.2,13256442982.4,8085577109.22
492,2017-12-12,sz300496,中科创达,32.58,33.35,32.57,32.8,32.73,-0.15,-0.4583,2.6272,6490079,214090004.65,13195689348.2,8048521302.12
493,2017-12-13,sz300496,中科创达,32.8,33.02,31.8,32.58,32.58,0.22,0.6753,2.4203,5979109,194070718.92,13284794678.4,8102869819.2
494,2017-12-14,sz300496,中科创达,32.6,32.99,32.1,32.9,32.8,-0.2,-0.6098,1.9962,4931414,160749136.04,13203789832.8,8053462076.4
495,2017-12-15,sz300496,中科创达,33.15,34.48,32.93,33.28,32.6,0.55,1.6871,3.9205,9685226,325196477.11,13426553158.2,8189333369.1
496,2017-12-18,sz300496,中科创达,31.07,33.36,30.58,32.98,33.15,-2.08,-6.2745,3.7124,9171119,289289798.46,12584102764.0,7675492843.98
497,2017-12-19,sz300496,中科创达,31.62,31.87,30.94,31.0,31.07,0.55,1.7702,2.0286,5011339,158185272.45,12806866089.4,7811364136.68
498,2017-12-20,sz300496,中科创达,31.65,32.25,31.39,32.1,31.62,0.03,0.0949,2.0708,5115732,163051017.87,12819016816.2,7818775298.1
499,2017-12-21,sz300496,中科创达,32.95,32.97,31.08,31.88,31.65,1.3,4.1074,3.4831,8604583,277159566.08,13345548312.6,8139925626.3
500,2017-12-22,sz300496,中科创达,33.33,34.72,33.2,33.8,32.95,0.38,1.1533,5.7976,14322301,486212898.83,13499457519.2,8233800337.62
501,2017-12-25,sz300496,中科创达,32.37,32.86,31.8,32.56,33.33,-0.96,-2.8803,3.46,8547532,275636210.13,13110634260.4,7996643172.18
502,2017-12-26,sz300496,中科创达,33.0,33.0,31.8,32.18,32.37,0.63,1.9462,2.5239,6235001,202732578.5,13365799524.0,8152277562.0
503,2017-12-27,sz300496,中科创达,31.88,33.15,31.8,32.95,33.0,-1.12,-3.3939,2.8447,7027497,227380132.9,12912172388.6,7875594202.32
504,2017-12-28,sz300496,中科创达,31.96,32.58,31.4,31.51,31.88,0.08,0.2509,2.4119,5958280,191109140.07,12944574326.9,7895357299.44
505,2017-12-29,sz300496,中科创达,32.32,32.58,32.05,32.16,31.96,0.36,1.1264,1.7762,4387806,141978242.01,13090383049.0,7984291236.48
506,2018-01-02,sz300496,中科创达,32.9,33.08,32.17,32.5,32.32,0.58,1.7946,2.5681,6344324,207948497.91,13325297101.2,8127573690.6
507,2018-01-03,sz300496,中科创达,33.46,33.6,32.5,32.95,32.9,0.56,1.7021,2.9001,7164257,237061133.25,13513778692.1,8265915370.44
508,2018-01-04,sz300496,中科创达,33.14,33.62,33.13,33.5,33.46,-0.32,-0.9564,2.1633,5344074,178076602.84,13384537533.1,8186862981.96
509,2018-01-05,sz300496,中科创达,32.7,33.6,32.65,33.11,33.14,-0.44,-1.3277,2.103,5195166,172179630.4,13206830939.4,8078165947.8
510,2018-01-08,sz300496,中科创达,33.12,34.28,32.71,33.68,32.7,0.42,1.2844,3.1996,7904371,263863369.78,13376459960.6,8181922207.68
511,2018-01-09,sz300496,中科创达,32.12,32.99,31.82,32.92,33.12,-1.0,-3.0193,2.7268,6736201,216984316.96,12972581338.6,7934883493.68
512,2018-01-10,sz300496,中科创达,31.18,31.98,30.7,31.89,32.12,-0.94,-2.9265,3.0767,7600732,237553815.4,12592935434.0,7702667102.52
513,2018-01-11,sz300496,中科创达,31.89,32.0,30.68,31.2,31.18,0.71,2.2771,3.2477,8022984,252646548.93,12879689255.6,7878064589.46
514,2018-01-12,sz300496,中科创达,30.09,31.99,30.02,31.99,31.89,-1.8,-5.6444,4.452,10998164,337639383.44,12152707736.0,7433394904.26
515,2018-01-15,sz300496,中科创达,28.25,29.87,27.98,29.59,30.09,-1.84,-6.115,3.4263,8464195,244999225.95,11409571071.5,6978843670.5
516,2018-01-16,sz300496,中科创达,28.36,28.72,27.92,27.99,28.25,0.11,0.3894,1.8061,4461818,126440919.85,11453997719.9,7006017929.04
517,2018-01-17,sz300496,中科创达,28.59,29.2,27.25,28.49,28.36,0.23,0.811,2.8899,7139073,201425009.39,11546889803.0,7062836833.26
518,2018-01-18,sz300496,中科创达,28.15,28.88,28.07,28.3,28.59,-0.44,-1.539,1.4151,3495725,99398545.24,11369183209.3,6954139799.1
519,2018-01-19,sz300496,中科创达,28.18,28.72,28.1,28.15,28.15,0.03,0.1066,1.2411,3066070,86946967.68,11381299568.0,6961550960.52
520,2018-01-22,sz300496,中科创达,28.99,29.45,27.89,28.22,28.18,0.81,2.8744,2.7413,6772023,195357537.67,11708441251.8,7161652318.86
521,2018-01-23,sz300496,中科创达,28.78,29.19,28.56,28.94,28.99,-0.21,-0.7244,1.45,3582082,103244453.42,11623626741.2,7109774188.92
522,2018-01-24,sz300496,中科创达,31.64,31.64,28.69,29.19,28.78,2.86,9.9375,5.8135,14361570,434149538.76,12778719600.1,7816304910.96
523,2018-01-25,sz300496,中科创达,30.8,32.28,30.74,31.35,31.64,-0.84,-2.6549,4.4559,11007750,346431354.05,12439461557.6,7608792391.2
524,2018-01-26,sz300496,中科创达,30.55,31.16,30.4,30.65,30.8,-0.25,-0.8117,1.7341,4283953,131821934.8,12338491902.1,7547032712.7
525,2018-01-29,sz300496,中科创达,29.77,31.3,29.76,30.66,30.55,-0.78,-2.5532,2.1832,5393327,163414830.63,12023466576.9,7354342515.78
526,2018-01-30,sz300496,中科创达,29.96,30.29,29.72,29.96,29.77,0.19,0.6382,1.3449,3322425,99614713.2,12100203515.1,7401279871.44
527,2018-01-31,sz300496,中科创达,28.16,29.5,28.11,29.5,29.96,-1.8,-6.008,2.6197,6471667,185527317.35,11373221995.5,6956610186.24
528,2018-02-01,sz300496,中科创达,27.8,28.88,27.72,28.55,28.16,-0.36,-1.2784,2.2434,5541958,156885627.8,11227825691.6,6867676249.2
529,2018-02-02,sz300496,中科创达,28.05,28.66,27.0,28.0,27.8,0.25,0.8993,1.8342,4531218,126968946.51,11328795347.1,6929435927.7
530,2018-02-05,sz300496,中科创达,27.56,28.29,27.52,28.0,28.05,-0.49,-1.7469,1.2894,3185216,88649217.4,11130894822.3,6808386957.84
531,2018-02-06,sz300496,中科创达,24.8,26.75,24.8,26.5,27.56,-2.76,-10.0145,3.6379,8987103,228830102.64,10016189825.6,6126560107.2
532,2018-02-07,sz300496,中科创达,24.83,25.78,23.85,25.78,24.8,0.03,0.121,2.3312,5759058,143356805.48,10028306184.3,6133971268.62
533,2018-02-08,sz300496,中科创达,25.85,25.97,24.61,24.7,24.83,1.02,4.1079,2.0457,5053769,128960233.38,10440262378.7,6385950756.9
534,2018-02-09,sz300496,中科创达,25.15,26.09,24.03,24.43,25.85,-0.7,-2.7079,2.2441,5543912,140493106.11,10157547343.3,6213023657.1
535,2018-02-12,sz300496,中科创达,26.05,26.5,25.47,25.47,25.15,0.9,3.5785,1.7378,4293136,112115543.56,10521038103.1,6435358499.7
536,2018-02-13,sz300496,中科创达,25.76,26.87,25.74,26.83,26.05,-0.29,-1.1132,1.2035,2973016,77818374.26,10403913302.7,6363717272.64
537,2018-02-14,sz300496,中科创达,25.68,26.1,25.61,26.0,25.76,-0.08,-0.3106,0.8306,2051902,52976366.09,10371603013.0,6343954175.52
538,2018-02-22,sz300496,中科创达,27.03,27.09,25.85,26.06,25.68,1.35,5.257,1.714,4234292,112628325.13,10916839152.7,6677456439.42
539,2018-02-23,sz300496,中科创达,27.04,28.39,27.0,27.55,27.03,0.01,0.037,3.2698,8077591,222693237.85,10920877938.9,6679926826.56
540,2018-02-26,sz300496,中科创达,28.69,28.88,27.12,27.77,27.04,1.65,6.1021,3.9187,9680754,272116415.52,11587277665.2,7087540704.66
541,2018-02-27,sz300496,中科创达,28.61,29.44,28.3,28.48,28.69,-0.08,-0.2788,3.542,8750032,252627698.76,11554967375.4,7067777607.54
542,2018-02-28,sz300496,中科创达,28.6,29.48,27.9,28.0,28.61,-0.01,-0.035,2.7914,6895900,198976219.95,11550928589.2,7065307220.4
543,2018-03-01,sz300496,中科创达,29.6,30.27,28.1,28.3,28.6,1.0,3.4965,4.6893,11584304,342018355.79,11954807211.2,7312345934.4
544,2018-03-02,sz300496,中科创达,29.71,30.65,29.18,29.2,29.6,0.11,0.3716,4.1711,10304324,308319374.66,11999233859.6,7339520192.94
545,2018-03-05,sz300496,中科创达,30.49,30.71,29.39,30.12,29.71,0.78,2.6254,3.3102,8177473,246974553.14,12314259184.8,7532210389.86
546,2018-03-06,sz300496,中科创达,30.16,31.94,30.01,30.56,30.49,-0.33,-1.0823,4.5291,11188508,345448163.18,12180979239.5,7450687614.24
547,2018-03-07,sz300496,中科创达,29.7,30.32,29.25,29.98,30.16,-0.46,-1.5252,2.7939,6901967,205097867.05,11995195073.4,7337049805.8
548,2018-03-08,sz300496,中科创达,29.89,30.78,29.6,29.9,29.7,0.19,0.6397,2.7322,6749512,203759052.28,12071932011.6,7383987161.46
549,2018-03-09,sz300496,中科创达,31.24,31.56,29.8,30.21,29.89,1.35,4.5166,4.6637,11521115,355251114.23,12617168151.3,7717489425.36
550,2018-03-12,sz300496,中科创达,32.08,32.88,31.68,31.85,31.24,0.84,2.6889,5.2547,12981145,418437128.41,12956426193.8,7925001945.12
551,2018-03-13,sz300496,中科创达,32.56,34.36,31.61,31.85,32.08,0.48,1.4963,5.5574,13728834,454270250.13,13150287932.3,8043580527.84
552,2018-03-14,sz300496,中科创达,31.2,33.05,31.07,32.5,32.56,-1.36,-4.1769,3.9547,9769525,313944482.56,12601013006.4,7707607876.8
553,2018-03-15,sz300496,中科创达,31.1,31.5,29.98,31.46,31.2,-0.1,-0.3205,3.4516,8526822,261815439.01,12560625144.2,7682904005.4
554,2018-03-16,sz300496,中科创达,31.2,32.23,31.19,31.7,31.1,0.1,0.3215,2.6674,6589408,208763297.08,12601013006.4,7707607876.8
555,2018-03-19,sz300496,中科创达,32.12,32.75,31.8,32.6,31.2,0.92,2.9487,3.6675,9060130,292705705.31,12972581338.6,7934883493.68
556,2018-03-20,sz300496,中科创达,32.14,32.27,31.11,31.4,32.12,0.02,0.0623,2.5771,6366422,202122376.13,12980658911.1,7939824267.96
557,2018-03-21,sz300496,中科创达,30.86,32.65,30.8,32.29,32.14,-1.28,-3.9826,3.1849,7868057,250497145.16,12463694274.9,7623614714.04
558,2018-03-22,sz300496,中科创达,31.8,32.54,30.61,30.88,30.86,0.94,3.046,4.101,10130943,320330115.74,12843340179.6,7855831105.2
559,2018-03-23,sz300496,中科创达,28.62,30.96,28.62,30.39,31.8,-3.18,-10.0,4.9826,12308964,364911185.36,11559006161.6,7070247994.68
560,2018-03-26,sz300496,中科创达,29.33,29.56,27.07,27.76,28.62,0.71,2.4808,3.7582,9284165,264806876.66,11845759983.3,7245645481.62
561,2018-03-27,sz300496,中科创达,31.57,31.8,30.2,30.35,29.33,2.24,7.6372,5.7906,14304934,441412171.45,12750448096.5,7799012200.98
562,2018-03-28,sz300496,中科创达,31.8,32.3,30.63,31.47,31.57,0.23,0.7285,5.6346,13919707,439138465.97,12843340179.6,7855831105.2
563,2018-03-29,sz300496,中科创达,32.94,34.2,31.8,31.81,31.8,1.14,3.5849,7.6014,18778336,618104570.41,13303761808.7,8137455239.16
564,2018-03-30,sz300496,中科创达,36.23,36.23,33.01,33.2,32.94,3.29,9.9879,10.9116,26955776,951344477.75,14632522475.1,8950212608.22
565,2018-04-02,sz300496,中科创达,38.25,39.85,37.53,38.98,36.23,2.02,5.5755,16.0978,39767903,1543307074.27,15448357291.5,9449230810.5
566,2018-04-03,sz300496,中科创达,37.63,38.24,36.42,37.21,38.25,-0.62,-1.6209,8.9463,22100742,823588471.28,15197952545.9,9296066807.82
567,2018-04-04,sz300496,中科创达,34.61,37.77,34.5,37.7,37.63,-3.02,-8.0255,10.2276,25266154,907279632.89,13978239107.4,8550009891.54
568,2018-04-09,sz300496,中科创达,35.47,35.69,34.16,34.8,34.61,0.86,2.4848,8.3728,20684171,722797884.26,14325574722.3,8762463185.58
569,2018-04-10,sz300496,中科创达,36.85,38.9,36.3,36.41,35.47,1.38,3.8906,11.4409,28263505,1055032636.06,14882927220.7,9103376610.9
570,2018-04-11,sz300496,中科创达,35.9,38.2,35.75,36.41,36.85,-0.95,-2.578,7.4028,18287882,677098659.96,14499242529.8,8868689832.6
571,2018-04-12,sz300496,中科创达,36.9,37.8,36.0,36.5,35.9,1.0,2.7855,7.1966,17778428,657411695.18,14903121151.8,9115728546.6
572,2018-04-13,sz300496,中科创达,37.66,38.38,36.75,37.4,36.9,0.76,2.0596,7.5625,18682270,702316655.63,15210068904.5,9303477969.24
573,2018-04-16,sz300496,中科创达,38.67,39.5,36.8,37.0,37.66,1.01,2.6819,7.7077,19041026,731809679.24,15617986312.7,9552987070.38
574,2018-04-17,sz300496,中科创达,36.0,39.46,34.95,39.07,38.67,-2.67,-6.9046,8.1086,20031486,739057715.02,14539630392.0,8893393704.0
